PRICE,YEAR,MILEAGE,CITY,STATE,MAKE,Predicted PRICE,,MODEL
12980,2013,94862,185,9,8,18577.83746,,4
21449,2014,23697,26,1,8,31196.99599,,4
23961,2015,35751,628,9,8,30232.5304,,4
24956,2015,39699,404,9,8,29590.55063,,4
23399,2015,49000,640,5,8,28090.99505,,4
23690,2015,42532,582,9,8,29129.87973,,4
10900,2007,125117,480,21,8,7491.335994,,4
10490,2007,84946,157,9,8,14062.10462,,4
7499,2006,94296,258,29,8,11456.0044,,4
9490,2008,109789,276,2,8,11066.29461,,4
5750,2007,139860,83,10,8,5129.38447,,4
8999,2012,119864,129,1,8,13516.66924,,4
16980,2013,28481,166,18,8,29343.01987,,4
22995,2013,66129,1,2,8,23272.59922,,4
15995,2011,73032,106,17,8,20059.12926,,4
10995,2009,88142,83,14,8,15569.04072,,4
12995,2011,72850,207,19,8,20082.28937,,4
11965,2010,76886,29,9,8,18436.81315,,4
8965,2008,110357,1992,2,8,10973.93278,,4
10974,2009,102210,223,28,8,13236.41639,,4
36290,2014,44649,178,1,8,27790.01521,,4
10995,2008,79969,297,9,8,15892.76929,,4
7595,2002,122199,42,15,8,2878.330855,,4
38563,2014,24605,331,18,8,30994.65218,,4
32728,2014,47138,276,18,8,27330.5868,,4
19998,2011,86272,385,10,8,17928.70944,,4
24690,2013,35984,22,16,8,28129.40032,,4
26900,2013,67912,26,1,8,22985.88498,,4
16999,2011,111937,174,1,8,13784.30927,,4
17950,2011,78323,56,2,8,19247.02606,,4
22495,2011,66458,179,14,8,21137.77194,,4
27989,2013,26051,343,19,8,29734.94205,,4
60499,2017,7474,494,12,8,36863.68976,,4
49877,2016,27715,802,17,8,32534.87674,,4
42995,2015,43931,104,22,8,28860.56438,,4
45795,2017,7199,353,19,8,36885.88574,,4
36500,2015,41726,342,31,8,29190.16075,,4
29595,2015,30733,29,5,8,31061.37105,,4
17999,2012,67096,2076,29,8,22007.1276,,4
11999,2011,73000,81,35,8,20006.42042,,4
47988,2012,31716,21,14,8,27808.48924,,4
29991,2012,38265,36,9,8,26759.65059,,4
19995,2012,103335,301,2,8,16201.21369,,4
21794,2012,83885,348,14,8,19325.34776,,4
30475,2016,8464,396,5,8,35703.86807,,4
34370,2017,11751,225,27,8,36119.95141,,4
42000,2016,9258,111,29,8,35497.54021,,4
40781,2017,5584,292,5,8,37193.54196,,4
39525,2017,5776,178,10,8,37146.23431,,4
37500,2017,4280,247,3,8,37412.01861,,4
39995,2017,9700,638,9,8,36511.3745,,4
37600,2017,8310,182,1,8,36763.13962,,4
43730,2017,6494,25,9,8,37032.6985,,4
35999,2017,6171,302,1,8,37110.95997,,4
41982,2017,4606,307,18,8,37310.74786,,4
45981,2017,7787,129,2,8,36844.9667,,4
27000,2014,52594,588,35,8,26388.6979,,4
30977,2015,65768,434,14,8,25335.41356,,4
30595,2014,44934,321,28,8,27656.80321,,4
44513,2016,6598,310,2,8,36016.94826,,4
25995,2014,32000,188,5,8,29833.98525,,4
25495,2014,58169,647,6,8,25575.4567,,4
29879,2014,29405,235,9,8,30243.08583,,4
26981,2014,59948,240,25,8,25225.04587,,4
23990,2015,57431,56,11,8,26700.73566,,4
34471,2015,23509,111,2,8,32245.70949,,4
31900,2015,24698,386,9,8,32029.8461,,4
36900,2015,18128,61,9,8,33098.18629,,4
31970,2014,28569,167,9,8,30379.02683,,4
24500,2014,37437,196,17,8,28911.27267,,4
30900,2015,11167,1056,1,8,34255.84536,,4
34969,2015,23384,268,1,8,32269.25295,,4
23500,2014,48352,1151,10,8,27158.91845,,4
21984,2014,40083,213,28,8,28445.61877,,4
17871,2014,96966,554,30,8,19189.50443,,4
24500,2014,21439,145,9,8,31538.42799,,4
14998,2014,76117,229,6,8,22656.95293,,4
19880,2014,48832,151,19,8,27051.91004,,4
23982,2014,20015,414,9,8,31769.983,,4
20898,2014,45435,90,3,8,27655.76995,,4
19900,2014,40000,71,13,8,28507.37558,,4
20990,2015,42947,1460,41,8,28959.44182,,4
27999,2014,40559,202,5,8,28442.21603,,4
27900,2014,9689,145,10,8,33445.86471,,4
16995,2015,87972,183,42,8,21634.76066,,4
22000,2014,61072,32,22,8,25051.92557,,4
17210,2013,70249,258,9,8,22580.12927,,4
21612,2013,29749,35,13,8,29152.9186,,4
22994,2014,10766,30,17,8,33248.21351,,4
14888,2014,83875,98,9,8,21385.78136,,4
17946,2015,47745,404,15,8,28262.89565,,4
16999,2013,46661,192,16,8,26393.22555,,4
21991,2014,56508,512,9,8,25835.89796,,4
25471,2015,27700,47,4,8,31557.78106,,4
39500,2015,39821,232,5,8,29583.58175,,4
24980,2013,65379,100,24,8,23323.77414,,4
30999,2012,82527,299,14,8,19546.17059,,4
35996,2013,39000,709,9,8,27661.49346,,4
18900,2010,83475,565,3,8,17384.68749,,4
44987,2012,51649,186,5,8,24596.16305,,4
29477,2015,45274,600,5,8,28696.87565,,4
12895,2009,73973,99,5,8,17902.00178,,4
30995,2014,53018,247,2,8,26425.92433,,4
22518,2014,61517,119,27,8,24963.47787,,4
28000,2014,29762,201,18,8,30156.0783,,4
27900,2014,50087,114,1,8,26905.74824,,4
34795,2014,26995,195,16,8,30612.45172,,4
14499,2011,112297,630,1,8,13725.77008,,4
30995,2016,43500,668,14,8,29977.74798,,4
20447,2013,41283,330,2,8,27312.7789,,4
23500,2014,58547,427,17,8,25478.59969,,4
25988,2015,27534,1557,1,8,31594.42619,,4
8499,2007,92941,328,1,8,12787.78562,,4
25990,2014,31577,388,12,8,29880.24733,,4
33000,2014,39930,333,2,8,28554.14906,,4
31300,2014,42705,61,29,8,28016.041,,4
21991,2015,32032,301,5,8,30850.14214,,4
18490,2014,50125,182,21,8,26835.22209,,4
35999,2016,11072,223,6,8,35276.56682,,4
38995,2017,11575,87,19,8,36174.30938,,4
35650,2017,5014,332,3,8,37292.66371,,4
19772,2015,41907,61,10,8,29228.29292,,4
20289,2015,24546,602,3,8,32073.86675,,4
16990,2015,46199,395,3,8,28552.89716,,4
21395,2016,17402,254,5,8,34250.4701,,4
23995,2016,31239,323,9,8,31987.58194,,4
58484,2016,25411,613,19,8,32903.09285,,4
28995,2014,54114,411,33,8,26147.96714,,4
19995,2012,79560,444,10,8,20041.50047,,4
28994,2014,41684,1901,5,8,28259.28107,,4
35000,2016,28598,124,9,8,32417.03193,,4
33488,2016,38056,36,29,8,30814.73033,,4
36943,2016,13532,289,41,8,34763.94174,,4
29750,2015,29952,2049,19,8,31143.32565,,4
26000,2014,34646,705,5,8,29403.72221,,4
36995,2017,12258,300,16,8,36072.89958,,4
42900,2017,9972,167,5,8,36480.01429,,4
17460,2011,76253,338,25,8,19509.62732,,4
144998,2015,6743,277,5,8,34962.35754,,4
107988,2012,34550,172,17,8,27338.00369,,4
59995,2007,39477,67,5,8,21468.63617,,4
18999,2014,31915,1045,1,8,29860.6764,,4
19885,2015,4896,129,1,8,35275.5655,,4
17777,2016,21430,358,1,8,33608.35103,,4
16980,2015,19353,331,1,8,32924.72925,,4
18995,2014,18617,107,1,8,32023.04899,,4
16850,2015,21312,249,18,8,32551.48353,,4
17688,2015,23145,78,17,8,32256.63884,,4
25000,2014,36273,212,10,8,29123.07084,,4
13419,2011,58105,237,18,8,22483.17432,,4
17988,2014,23623,516,42,8,31077.11765,,4
17800,2013,87167,153,5,8,19841.98203,,4
19890,2013,22755,186,9,8,30303.07435,,4
14443,2009,70054,152,35,8,18442.74536,,4
7950,2007,131847,578,14,8,6419.499841,,4
27846,2013,50505,324,19,8,25758.50504,,4
35500,2015,21746,271,18,8,32480.91128,,4
31771,2015,32980,151,9,8,30683.11954,,4
37900,2017,4781,2003,10,8,37308.03012,,4
37900,2017,4523,579,1,8,37378.93936,,4
24990,2014,32361,619,17,8,29736.67523,,4
21877,2014,45526,608,2,8,27644.18989,,4
30900,2015,25295,399,2,8,31955.29007,,4
33698,2015,26254,135,2,8,31799.34817,,4
36790,2017,6430,367,1,8,37068.84427,,4
16618,2011,88554,55,29,8,17496.50636,,4
54885,2017,9934,130,9,8,36473.32403,,4
36996,2014,35955,483,1,8,29203.73662,,4
43598,2015,36901,389,1,8,30071.26902,,4
60750,2017,4948,32,18,8,37255.13563,,4
42500,2015,49461,297,5,8,28016.03236,,4
39995,2015,34402,71,5,8,30464.75915,,4
31900,2014,56232,129,1,8,25906.51682,,4
25900,2011,53350,86,32,8,23211.33652,,4
40870,2014,26995,67,11,8,30628.53847,,4
11624,2009,137399,129,4,8,7591.589732,,4
51435,2017,5,90,5,8,38100.73678,,4
25914,2015,18138,430,27,8,33038.64788,,4
26495,2015,23814,81,1,8,32199.33114,,4
23495,2014,36807,520,15,8,29020.15096,,4
35000,2017,8261,604,4,8,36761.4554,,4
25251,2015,30946,81,15,8,30994.56185,,4
12990,2011,71789,645,1,8,20312.72968,,4
12995,2008,84945,320,17,8,15057.8888,,4
27490,2014,19480,343,10,8,31853.76139,,4
20390,2012,32806,323,11,8,27640.89764,,4
52487,2017,4659,311,18,8,37302.12959,,4
43995,2017,3309,58,1,8,37576.34652,,4
33892,2015,40790,40,21,8,29374.53615,,4
33777,2015,21160,399,2,8,32627.67769,,4
35547,2016,31307,81,5,8,31989.39394,,4
30995,2014,29974,250,10,8,30147.34404,,4
34772,2015,24070,99,9,8,32131.96446,,4
30500,2015,46871,71,10,8,28421.10255,,4
6995,1998,45610,1104,35,8,11182.59211,,4
11285,2007,62449,297,9,8,17720.31609,,4
3500,2006,136983,515,9,8,4579.067126,,4
6000,2004,119601,480,35,8,5279.162401,,4
23995,2013,69442,92,28,8,22650.22495,,4
17997,2012,108002,83,14,8,15403.70994,,4
23632,2013,41232,186,10,8,27295.33314,,4
17500,2012,96961,578,15,8,17195.85698,,4
18500,2011,86057,321,10,8,17963.67034,,4
8590,2006,169636,337,9,8,-730.5998988,,4
16500,2013,78346,1062,14,8,21247.3986,,4
13443,2012,51479,439,17,8,24585.19834,,4
17995,2014,37618,175,10,8,28904.36193,,4
18397,2017,27560,188,21,8,33568.57209,,4
13995,2014,80759,213,1,8,21918.20937,,4
23500,2016,2246,259,19,8,36669.92703,,4
16877,2015,28796,388,15,8,31344.17089,,4
17995,2014,22873,306,24,8,31256.98662,,4
15920,2017,25762,454,9,8,33899.55103,,4
12465,2013,41722,1026,9,8,27218.87215,,4
13978,2014,14906,71,37,8,32510.66582,,4
5995,2007,128461,514,5,8,6999.049592,,4
7988,2008,89274,25,38,8,14286.39068,,4
12500,2010,52298,518,5,8,22447.90914,,4
21999,2015,27990,61,1,8,31520.27655,,4
21313,2015,45716,1869,29,8,28547.78611,,4
7000,2011,171413,115,6,8,4096.898107,,4
17198,2014,39328,335,9,8,28629.51813,,4
22900,2015,20450,70,9,8,32720.60852,,4
21994,2016,20024,129,5,8,33824.10968,,4
24990,2016,36711,305,28,8,31036.6566,,4
28950,2015,39054,410,11,8,29688.99864,,4
33000,2017,6457,161,9,8,37038.71502,,4
31973,2015,2185,148,19,8,35658.4858,,4
24884,2016,7668,615,17,8,35794.69651,,4
24550,2016,26404,270,17,8,32748.05696,,4
21100,2015,46961,732,14,8,28393.59835,,4
12500,2010,107157,402,11,8,13508.04572,,4
17999,2012,56464,141,19,8,23768.15848,,4
18698,2012,79619,617,17,8,20009.38509,,4
10995,2006,51201,167,22,8,18486.15458,,4
8788,2008,109378,227,17,8,11084.86659,,4
17759,2014,56129,287,11,8,25891.09202,,4
9999,2009,107336,176,21,8,12425.40485,,4
65999,1997,52201,179,1,8,9198.866688,,4
39000,2017,10627,180,14,8,36344.56175,,3
38500,2017,1790,158,22,8,37755.79742,,3
74977,2017,1802,293,19,8,37763.49816,,3
88750,2015,11203,140,38,8,34130.96187,,3
86984,2011,39251,44,9,8,25577.9703,,3
155995,2017,8125,71,28,8,36706.3662,,3
88985,2012,13000,130,31,8,30797.19407,,3
94950,2010,14619,1,9,8,28561.9913,,3
174999,2017,8039,59,41,8,36678.52499,,3
22996,2015,9342,338,14,8,34510.79338,,3
18872,2014,19510,505,18,8,31823.15673,,3
23399,2014,3995,423,1,8,34400.72813,,3
19787,2014,25991,517,10,8,30795.02753,,3
33995,2016,895,505,38,8,36828.49435,,3
21275,2014,21636,21,3,8,31525.71057,,3
21495,2014,13527,167,12,8,32815.34963,,3
24950,2014,99,144,1,8,35034.25223,,3
19997,2014,24673,129,1,8,31038.30217,,3
19297,2014,32916,59,19,8,29640.00504,,3
18765,2015,18885,98,19,8,32942.93029,,3
15991,2014,24777,61,20,8,30960.26118,,3
19995,2014,20806,189,19,8,31609.1983,,3
17995,2014,12694,53,29,8,32896.10784,,3
20900,2015,11561,319,2,8,34188.57254,,3
19491,2014,19974,45,28,8,31715.53271,,3
21988,2010,79828,509,13,8,17945.56091,,3
10997,2010,59997,45,21,8,21144.51835,,3
14999,2010,71585,62,42,8,19192.64253,,3
7995,2007,109550,296,9,8,10061.28871,,3
10511,2008,76337,301,14,8,16467.29032,,3
11999,2008,116408,71,18,8,9938.521385,,3
7495,2006,111401,83,1,8,8764.678148,,3
33995,2017,6372,324,9,8,37052.5492,,3
38458,2017,1516,159,17,8,37816.439,,3
36977,2017,4399,583,9,8,37373.37647,,3
39210,2017,6286,23,27,8,37008.62124,,3
41995,2017,5374,277,5,8,37227.70224,,3
38989,2017,4146,34,18,8,37385.56035,,3
36999,2017,9263,165,28,8,36521.31732,,3
43645,2018,9,119,28,8,39047.46006,,3
31999,2016,14893,167,18,8,34616.64258,,3
36499,2017,500,29,14,8,37991.30165,,3
36972,2017,4545,579,1,8,37375.37439,,3
19990,2009,126497,25,19,8,9316.103649,,3
46987,2012,25333,1857,1,8,28888.25957,,3
34987,2012,52602,220,9,8,24428.33982,,3
35995,2012,69049,245,17,8,21728.17313,,3
37595,2013,78726,149,9,8,21201.70641,,3
38750,2013,71630,364,34,8,22275.14508,,3
25999,2007,78915,310,15,8,15023.50696,,3
35888,2009,38315,391,4,8,23703.53819,,3
34000,2007,54922,245,5,8,18957.15479,,3
24933,2006,100950,1436,21,8,10399.75629,,3
33800,2013,62598,103,29,8,23759.91504,,3
16991,2000,99738,192,5,8,4520.153578,,3
17500,2006,66000,330,10,8,16118.32673,,3
14500,2004,97993,38,2,8,8898.999601,,3
16706,2005,111376,329,19,8,7689.47067,,3
6995,1999,83725,246,21,8,6051.171217,,3
48488,2015,27430,372,15,8,31566.30701,,3
42314,2015,67531,353,9,8,25064.83332,,3
37590,2014,32851,432,3,8,29702.05223,,3
34995,2014,69747,441,19,8,23650.9582,,3
42996,2014,24081,135,17,8,31083.08899,,3
29490,2013,63926,317,12,8,23598.66544,,3
29877,2013,52991,176,5,8,25399.31476,,3
37490,2014,31457,1705,22,8,29867.59931,,3
39988,2014,36183,285,15,8,29121.6313,,3
47998,2015,44970,201,28,8,28672.32209,,3
29999,2013,46143,362,17,8,26474.252,,3
32900,2013,62042,71,12,8,23905.02053,,3
37995,2014,49136,398,10,8,27031.44553,,3
43995,2015,18389,279,17,8,33030.01899,,3
46900,2014,35810,333,14,8,29185.50176,,3
21998,2013,59578,76,6,8,24324.99286,,3
22400,2012,50872,394,18,8,24680.69698,,3
14495,2012,106664,425,36,8,15550.51129,,3
16999,2013,80360,120,41,8,20833.0483,,3
23988,2012,39000,247,38,8,26546.84232,,3
35895,2014,34562,454,13,8,29391.65496,,3
33998,2014,35843,129,5,8,29209.09183,,3
35499,2014,26899,111,5,8,30663.46545,,3
12999,2008,66943,58,3,8,18030.22879,,3
13977,2009,105521,1545,19,8,12726.98704,,3
12999,2007,87731,434,1,8,13634.99018,,3
15998,2007,49592,86,42,8,19704.818,,3
12578,2008,79639,480,29,8,15882.0956,,3
11500,2008,95681,651,28,8,13276.74166,,3
9995,2008,132705,165,9,8,7317.440994,,3
12988,2007,134413,586,41,8,5915.389451,,3
26000,2013,32047,559,7,8,28798.55997,,3
23495,2013,32457,136,15,8,28706.15153,,3
27880,2015,6491,26,26,8,34935.78302,,3
17977,2014,50521,288,12,8,26799.79756,,3
15240,2014,66115,335,19,8,24241.55358,,3
17496,2014,61644,338,17,8,24975.01248,,3
19995,2013,21677,244,9,8,30478.37912,,3
19995,2013,30029,224,1,8,29146.00875,,3
18980,2013,43963,307,14,8,26838.39136,,3
24995,2015,39173,175,35,8,29592.44417,,3
27500,2014,10184,336,9,8,33368.6031,,3
23914,2014,28740,83,35,8,30267.58201,,3
28900,2015,26915,167,17,8,31643.61587,,3
26891,2015,25967,253,17,8,31797.76907,,3
21377,2014,35359,89,21,8,29236.31689,,3
10995,2007,88110,176,2,8,13570.14408,,3
10900,2008,49364,1876,42,8,20763.2532,,3
8995,2007,77745,247,28,8,15171.93375,,3
9995,2008,106307,646,12,8,11600.33756,,3
7791,2007,116283,237,10,8,8963.225923,,3
6995,2006,146350,336,1,8,3081.661186,,3
7888,2006,149711,296,9,8,2509.394007,,3
6499,2006,106442,1127,9,8,9545.316663,,3
7800,2006,68534,363,18,8,15680.53707,,3
9995,2008,100000,217,1,8,12661.30249,,3
8955,2008,95731,422,14,8,13313.65414,,3
7495,2008,133701,100,27,8,7097.570252,,3
8720,2007,95174,380,17,8,12373.21484,,3
12485,2009,93259,135,18,8,14724.11421,,3
15480,2011,71702,419,10,8,20297.93291,,3
13500,2009,78041,385,1,8,17253.39077,,3
12995,2009,70287,580,9,8,18488.52104,,3
15618,2008,79723,71,9,8,15932.78348,,3
17925,2012,41878,197,5,8,26185.02661,,3
19985,2012,92596,167,5,8,17937.83058,,3
19698,2011,78961,341,29,8,19056.42555,,3
28990,2013,33917,27,17,8,28462.30789,,3
14488,2009,89443,240,22,8,15331.7602,,3
14499,2011,73995,278,21,8,19889.67994,,3
13995,2011,61685,40,2,8,21952.52465,,3
14158,2011,54463,649,29,8,23040.01734,,3
13695,2011,76623,468,5,8,19513.82148,,3
11995,2010,58181,422,30,8,21410.85987,,3
10995,2009,100051,509,17,8,13622.8922,,3
8994,2009,96735,335,14,8,14171.75522,,3
12490,2011,69970,152,18,8,20553.83265,,3
14995,2011,79656,104,5,8,19020.62882,,3
9988,2010,101292,394,14,8,14452.10704,,3
10500,2011,107000,83,10,8,14558.16546,,3
10700,2009,87848,40,2,8,15655.46835,,3
14716,2011,85861,294,5,8,18011.64086,,3
9288,2010,99799,26,10,8,14707.75147,,3
11910,2011,78795,174,33,8,19070.54921,,3
11995,2010,63057,167,6,8,20695.19551,,3
12000,2011,71594,87,1,8,20344.45083,,3
12988,2010,90313,228,10,8,16250.25909,,3
7950,2008,94737,646,14,8,13475.28734,,3
8490,2008,99864,113,19,8,12625.50497,,3
15917,2009,82863,61,4,8,16459.63881,,3
11995,2008,89894,135,30,8,14211.32442,,3
10950,2008,72601,336,14,8,17074.79701,,3
6990,2008,128662,395,28,8,7913.738934,,3
4950,2006,222613,335,19,8,-9377.290436,,3
7995,2006,118878,176,5,8,7535.982315,,3
6595,2007,136027,334,10,8,5752.67664,,3
4900,2007,141050,1160,2,8,4961.631158,,3
30988,2012,69335,21,1,8,21733.14462,,3
39875,2012,33700,233,9,8,27501.97245,,3
33990,2014,25547,58,3,8,30889.74733,,3
37988,2014,16740,1969,29,8,32238.1924,,3
36999,2014,9873,1838,17,8,33393.43564,,3
61110,2017,4674,296,9,8,37328.65904,,3
52944,2018,4678,322,1,8,38375.10779,,3
52989,2017,3587,331,22,8,37463.5893,,3
11495,2007,87489,233,10,8,13645.38537,,3
10950,2007,135967,68,9,8,5765.650523,,3
8770,2004,144826,22,17,8,1235.27871,,3
32751,2014,43771,609,14,8,27890.97264,,3
34875,2014,33426,602,5,8,29602.11743,,3
30980,2014,23389,416,31,8,31150.57141,,3
22999,2011,71551,42,2,8,20348.22566,,3
28755,2013,63169,704,14,8,23715.32565,,3
24777,2013,33409,264,17,8,28544.91319,,3
22999,2013,66761,151,5,8,23160.19079,,3
22495,2012,63237,81,36,8,22612.12614,,3
29900,2013,51615,1491,15,8,25590.89104,,3
19995,2011,98965,199,5,8,15880.81439,,3
20990,2012,72066,621,9,8,21263.32102,,3
18495,2012,80298,176,9,8,19924.7249,,3
18847,2011,64741,38,14,8,21416.98377,,3
22500,2011,52913,238,22,8,23314.58252,,3
29991,2013,54094,58,12,8,25197.43573,,3
20500,2012,74720,71,2,8,20854.27857,,3
18287,2011,83327,1288,1,8,18436.56111,,3
22981,2013,98309,310,18,8,17988.38099,,3
25888,2013,48757,432,5,8,26087.80066,,3
23995,2012,63830,635,16,8,22580.04611,,3
16988,2011,84373,137,14,8,18224.64668,,3
20995,2011,48773,342,1,8,24055.34757,,3
17995,2011,78177,61,5,8,19261.12732,,3
13995,2011,117689,391,16,8,12800.73528,,3
4990,2003,221026,247,24,8,-12199.39807,,3
4695,2003,116547,197,19,8,4805.899511,,3
4495,2003,136979,608,1,8,1541.387655,,3
4888,2004,147633,64,9,8,804.574456,,3
14900,2005,89335,175,2,8,11328.22747,,3
14995,2005,96788,294,25,8,10042.30458,,3
17995,2007,66636,58,1,8,17065.22403,,3
19995,2007,64184,236,9,8,17438.20214,,3
14500,2007,98681,238,28,8,11767.55471,,3
18777,2007,50863,50,10,8,19601.09738,,3
14995,2008,118892,10,19,8,9531.383632,,3
21900,2008,51846,473,3,8,20485.13471,,3
29995,2013,19101,776,28,8,30836.12986,,3
17895,2012,63698,201,18,8,22595.07578,,3
23950,2013,27478,335,5,8,29547.95454,,3
6900,2003,83943,580,19,8,10107.5987,,3
5995,2002,117289,31,9,8,3696.056872,,3
8107,2005,114284,102,38,8,7155.47444,,3
8798,2006,108510,336,38,8,9115.738362,,3
9895,2005,115478,158,5,8,7067.492053,,3
4995,2001,103594,81,12,8,4891.972744,,3
37100,2014,56116,81,9,8,25899.65305,,3
46900,2014,43419,598,9,8,27964.29772,,3
55977,2015,22976,334,11,8,32303.43627,,3
39800,2015,49464,71,3,8,28021.99166,,3
38264,2013,31233,172,2,8,28947.01033,,3
47998,2015,30417,192,33,8,31022.68203,,3
36500,2017,10799,1142,29,8,36268.33276,,3
44980,2018,10,243,10,8,39105.20978,,3
43299,2018,750,1820,31,8,38917.31485,,3
39995,2018,4359,180,22,8,38359.41564,,3
42495,2017,7599,307,22,8,36811.20256,,3
40788,2017,4481,368,1,8,37385.78136,,3
43720,2017,11362,53,15,8,36221.82689,,3
42999,2017,5023,61,21,8,37233.30033,,3
38988,2016,11058,64,16,8,35246.68225,,3
40488,2015,18999,977,9,8,32956.5664,,3
36593,2015,49426,172,19,8,27976.69318,,3
36998,2015,25600,135,1,8,31908.92414,,3
37721,2016,7641,71,11,8,35818.40348,,3
31900,2016,29091,317,19,8,32304.70467,,3
28300,2015,37267,53,10,8,29982.81044,,3
10900,2007,76607,1211,10,8,15414.89495,,3
29997,2015,37722,1923,9,8,29912.04076,,3
43500,2017,6082,46,9,8,37099.70577,,3
38900,2017,4524,553,11,8,37346.61566,,3
43715,2017,6118,319,18,8,37064.89569,,3
36995,2014,17818,80,5,8,32140.11648,,3
36596,2015,54786,319,29,8,27072.93619,,3
36999,2014,26431,220,35,8,30643.04586,,3
31499,2014,21102,327,31,8,31522.45787,,3
31477,2014,17420,169,15,8,32172.6613,,3
36299,2014,21805,251,10,8,31475.70821,,3
34295,2016,14409,307,15,8,34704.99732,,3
20949,2016,16941,2017,18,8,34283.61964,,3
25595,2014,28548,261,3,8,30401.75814,,3
21995,2014,29581,325,16,8,30191.95763,,3
21900,2014,27061,48,14,8,30608.16665,,3
22989,2011,99906,324,2,8,15737.45151,,3
57000,2016,33092,77,19,8,31654.10663,,3
33995,2014,52310,437,16,8,26496.02091,,3
15795,2011,75058,145,4,8,19771.52169,,3
23995,2013,39874,32,14,8,27503.29898,,3
13777,2011,96843,134,17,8,16187.26217,,3
13995,2012,56903,373,5,8,23741.82853,,3
16977,2013,31363,1395,28,8,28842.22005,,3
17000,2010,117482,53,2,8,11858.07785,,3
24966,2010,34252,96,8,8,25372.70895,,3
28370,2012,57208,343,28,8,23618.23375,,3
31995,2011,69523,1605,28,8,20594.34529,,3
16488,2012,44741,434,14,8,25690.5213,,3
14900,2009,94786,53,39,8,14408.24611,,3
45777,2017,6,77,27,8,38029.80486,,3
49677,2017,11,740,5,8,38099.77354,,3
28998,2015,43174,258,31,8,28954.71554,,3
45000,2017,4981,301,9,8,37278.73812,,3
47425,2017,5068,51,4,8,37280.6779,,3
30495,2016,9889,81,9,8,35459.29347,,3
21999,2016,16825,176,5,8,34344.30784,,3
21990,2016,32933,77,10,8,31708.9176,,3
25998,2016,20575,831,16,8,33699.13376,,3
28695,2016,18326,192,19,8,34055.18902,,3
36993,2017,6023,371,9,8,37109.29969,,3
33574,2016,11968,1920,2,8,35143.75111,,3
